ISIN,Name,Sector,Country
CA4495861060,IGM Financial Inc,55102020,CA
CA45075E1043,iA Financial Corporation Inc,55102020,CA
CA4509131088,Iamgold Corp,51201060,CA
CA4530384086,Imperial Oil Ltd,50102030,CA
CA4579831047,Inmet Mining Corp,51201050,CA
CA45823T1066,Intact Financial Corp,55301020,CA
CA45833V1094,Inter Pipeline Ltd,50103030,CA
CA4626221010,Evraz Inc NA Canada,51201020,CA
CA47215Q1046,Jean Coutu Group (PJC) Inc,54301010,CA
CA4932711001,Keyera Corp,50103030,CA
CA4969024047,Kinross Gold Corp,51201060,CA
CA49741E1007,Kirkland Lake Gold Ltd,51201060,CA
CA53227K1012,Lightstream Resources Ltd,50102020,CA
CA53278L1076,Linamar Corp,53101020,CA
CA5359131078,Lionore Mining International Ltd,51201080,CA
CA5394811015,Loblaw Companies Ltd,54301020,CA
CA5503721063,Lundin Mining Corp,51201080,CA
CA5527041084,MEG Energy Corp,50102020,CA
CA5592224011,Magna International Inc,53101020,CA
CA5634861093,Bell MTS Inc,58401010,CA
CA56501R1064,Manulife Financial Corp,55301030,CA
CA5899751013,Meridian Gold Inc,51201060,US
CA59151K1084,Methanex Corp,51101010,CA
CA59162N1096,Metro Inc,54301020,CA
CA6330671034,National Bank of Canada,55101010,CA
CA6445351068,New Gold Inc,51201060,CA
CA65334H1029,Cnooc Petroleum North America ULC,50102020,CA
CA6539051095,Niko Resources Ltd,50102020,CA
CA65563C1059,Nordion Inc,56101010,CA
CA6565685089,Nortel Networks Corp,57102010,CA
CA66977W1095,NOVA Chemicals Corp,51101010,CA
CA67000X1069,Novelis Inc,51201030,US
CA67001K2020,Novelion Therapeutics Inc,56202010,CA
CA67077M1086,Nutrien Ltd,51101020,CA
CA6744821043,nan,,
CA68272K1030,Onex Corp,55102020,CA
CA6837151068,Open Text Corp,57201020,CA
CA68383K1093,Cnooc Canada Inc,,
CA68827L1013,Osisko Gold Royalties Ltd,51201060,CA
CA69423W1032,Pacific Rubiales Energy Corp (Pre-Merger),50102020,CA
CA6979001089,Pan American Silver Corp,51201010,CA
CA6993202069,Paramount Resources Ltd,50102020,CA
CA70137T1057,nan,,
CA7063271034,Pembina Pipeline Corp,50103030,CA
CA70706P1045,Pengrowth Energy Corp,50102020,CA
CA71644E1025,Petro Canada,50102030,CA
CA7170461064,Peyto Exploration & Development Corp,50102020,CA
CA7392391016,Power Corporation of Canada,55301030,CA
CA73927C1005,Power Financial Corp,55301010,CA
CA7397211086,Prairiesky Royalty Ltd,50102020,CA
CA74022D3085,nan,,
CA7419303093,PrimeWest Energy Trust,55501010,CA
CA74326Y1079,Progress Energy Canada Ltd,50102020,CA
CA74386V1004,Provident Energy Ltd,50102010,CA
CA7481932084,Quebecor Inc,58401010,CA
CA7482031068,World Color Press Inc,52203020,CA
CA7562971076,Red Back Mining Inc,51201060,CA
CA76131D1033,Restaurant Brands International Inc,53301020,CA
CA7669101031,RioCan Real Estate Investment Trust,60102020,CA
CA7677441056,Ritchie Bros. Auctioneers Inc,52203040,CA
CA7751092007,Rogers Communications Inc,58401020,CA
CA7762491040,Rona Inc,53403020,CA
CA7800871021,Royal Bank of Canada,55101010,CA
CA78460T1057,SNC-Lavalin Group Inc,52201020,CA
CA8029121057,Saputo Inc,54102020,CA
CA81783Q1054,Seven Generations Energy Ltd,50102020,CA
CA82028K2002,Shaw Communications Inc,58401010,CA
CA8225671038,Shell Canada Ltd (Pre-Merger),50102030,CA
CA8239011031,Sherritt International Corp,51201080,CA
CA82509L1076,Shopify Inc,57201030,CA
CA82509W1032,Shoppers Drug Mart Corp,54301010,CA
CA82934H1010,Sino-Forest Corp,51301010,CA
CA83179X1087,SmartCentres Real Estate Investment Trust,60102020,CA
CA85570W1005,Stars Group Inc,57201030,CA
CA8667961053,Sun Life Financial Inc,55301030,CA
CA8672241079,Suncor Energy Inc,50102030,CA
CA87425E1034,Repsol Oil & Gas Canada Inc (PRE-MERGER 1),50102020,CA
CA87807B1076,TC Energy Corp,50103030,CA
CA8787422044,Teck Resources Ltd,51201080,CA
CA87971M1032,Telus Corp,58401010,CA
CA87971M2022,Telus Corp,58401010,CA
CA8849037095,Thomson Reuters Corp,52203070,CA
CA88706M1032,Tim Hortons Inc (Pre-Merger),53301020,CA
CA8911605092,Toronto-Dominion Bank,55101010,CA
CA89156L1085,Touchstone Exploration Inc,50102020,CA
CA89156V1067,Tourmaline Oil Corp,50102020,CA
CA89346D1078,TransAlta Corp,59101020,CA
CA89353D1078,nan,,
CA8959451037,Trican Well Service Ltd,50103020,CA
CA9004351081,nan,,
CA9033961090,Uts Energy Corp,,
CA9039141093,Ultra Petroleum Corp,50102020,US
CA91701P1053,Uranium One Inc,50301010,CA
CA92340R1064,Veresen Inc,50103020,CA
CA9237251058,Vermilion Energy Inc,50102010,CA
CA92849T1084,Viterra Inc (Pre-Merger),54102010,CA
CA92938W2022,WSP Global Inc,52201020,CA
CA94106B1013,Waste Connections Inc,52203010,CA
CA9528451052,West Fraser Timber Co Ltd,51301010,CA
CA9590531096,Marathon Oil Canada Corp (Pre-Merger),50102020,CA
CA9611485090,George Weston Ltd,54301020,CA
CA9628791027,Wheaton Precious Metals Corp,51201060,CA
CA98462Y1007,Yamana Gold Inc,51201080,CA
CA9855721069,Yellow Pages Ltd,53302010,CA
CH0000816824,OC Oerlikon Corporation AG Pfaeffikon,52102010,CH
CH0002497458,SGS SA,52203040,CH
CH0003504856,VFS Global Investments AG,53301040,CH
CH0003671440,Rieter Holding AG,52102010,CH
CH0005819724,Ciba Holding AG,51101010,CH
CH0008038389,Swiss Prime Site AG,60101010,CH
CH0008742519,Swisscom AG,58401010,CH
CH0009002962,Barry Callebaut AG,54102020,CH
CH0010532478,Actelion Ltd,56202010,CH
CH0010570759,Chocoladefabriken Lindt & Spruengli AG,54102020,CH
CH0010570767,Chocoladefabriken Lindt & Spruengli AG,54102020,CH
CH0010645932,Givaudan SA,51101030,CH
CH0010751920,Merck Serono SA,56202010,CH
CH0011037469,Syngenta AG,51101020,CH
CH0011075394,Zurich Insurance Group AG,55301010,CH
CH0012005267,Novartis AG,56201040,CH
CH0012022494,SIG Combibloc Group AG,51302020,CH
CH0012138530,Credit Suisse Group AG,55101010,CH
CH0012138605,Adecco Group AG,52203030,CH
CH0012142631,Clariant AG,51101030,CH
CH0012214059,LafargeHolcim Ltd,51202010,CH
CH0012221716,Abb Ltd,52102040,CH
CH0012255144,Swatch Group AG,53202020,CH
CH0012255151,Swatch Group AG,53202020,CH
CH0012268360,Kudelski SA,57201010,CH
CH0012280076,Straumann Holding AG,56101020,CH
CH0012337421,Micronas Semiconductor Holding AG,57101010,CH
CH0012410517,Baloise Holding AG,55301010,CH
CH0012453913,Temenos AG,57201020,CH
CH0012549785,Sonova Holding AG,56101020,CH
CH0013841017,Lonza Group AG,56202010,CH
CH0014852781,Swiss Life Holding AG,55301030,CH
CH0015251710,nan,,
CH0016440353,Ems Chemie Holding AG,51101030,CH
CH0018294154,PSP Swiss Property AG,60101010,CH
CH0018666781,Foster Wheeler AG,52201020,CH
CH0021783391,Pargesa Holding SA,55601010,CH
CH0022268228,EFG International AG,55101010,CH
CH0023405456,Dufry AG,53403090,CH
CH0024608827,Partners Group Holding AG,55102020,CH
CH0024638196,Schindler Holding AG,52102040,CH
CH0024638212,Schindler Holding AG,52102040,CH
CH0025238863,Kuehne und Nagel International AG,52405010,CH
CH0025751329,Logitech International SA,57106010,CH
CH0030170408,Geberit AG,53203020,CH
CH0037851646,Nobel Biocare Holding AG,56101020,CH
CH0038388911,Sulzer AG,52102010,CH
CH0038863350,Nestle SA,54102020,CH
CH0043238366,Aryzta AG,54102020,CH
CH0044328745,Chubb Ltd,55301010,CH
CH0048265513,Transocean Ltd,50103010,CH
CH0102484968,Julius Baer Gruppe AG,55101010,CH
CH0102659627,GAM Holding AG,55102020,CH
CH0102993182,TE Connectivity Ltd,52102030,CH
CH0114405324,Garmin Ltd,57102010,CH
CH0126881561,Swiss Re AG,55301050,CH
CH0130293662,BKW AG,59101010,CH
CH0198251305,Coca Cola HBC AG,54101030,CH
CH0210483332,Compagnie Financiere Richemont SA,53202020,CH
CH0244767585,UBS Group AG,55102020,CH
CH0256424794,Oriflame Holding AG,54201020,CH
CH0364749348,Vifor Pharma AG,56201040,CH
CH0418792922,Sika AG,51101030,CH
CH0432492467,Alcon AG,56101020,CH
CL0000000035,Aguas Andinas SA,59103010,CL
CL0000000100,Cencosud SA,54301020,CL
CL0000000183,Masisa SA,51301010,CL
CL0000000423,LATAM Airlines Group SA,52406010,CL
CL0000001256,Inversiones Aguas Metropolitanas SA,59103010,CL
CL0000001314,Empresas CMPC SA,51301020,CL
CL0000001934,Sonda SA,57201010,CL
CL0001583070,ENGIE Energia Chile SA,59101010,CL
CL0001721035,Walmart Chile SA,54301020,CL
CL0001880955,AES Gener SA,59101020,CL
CL0002004266,Invexans SA,52102030,CL
CL0002262351,nan,55101010,CL
CL0002266758,Endesa Americas SA,59101020,CL
CL0002266774,Enel Chile SA,59101010,CL
CLP0939W1081,Banco de Chile,55101010,CL
CLP1506A1070,Banco Santander-Chile,55101010,CL
CLP249051044,Compania Cervecerias Unidas SA,54101010,CL
CLP256251073,Cap SA,51201020,CL
CLP3058U1272,nan,,
CLP3064M1019,Compania Sud Americana de Vapores SA,52405020,CL
CLP321331116,Banco de Credito e Inversiones,55101010,CL
CLP331961092,Cristalerias de Chile SA,51302010,CL
CLP3615W1037,Colbun SA,59101010,CL
CLP3697S1034,Embotelladora Andina SA,54101030,CL
CLP3697U1089,Embotelladora Andina SA,54101030,CL
CLP3710M1090,Enel Generacion Chile SA,59101010,CL
CLP371151059,Empresa Nacional de Telecomunicaciones SA,58401010,CL
CLP371861061,Enel Americas SA,59101010,CL
CLP3880F1085,Falabella SA,53402010,CL
CLP5380Y1074,Empresas Iansa SA,54102020,CL
CLP763281068,Parque Arauco SA,60101010,CL
CLP7847L1080,Empresas Copec SA,50102030,CL
CLP8716X1082,Sociedad Quimica y Minera de Chile SA,51101020,CL
CLP9796J1008,Concha y Toro Winery Inc,54101020,CL
CNE000000040,Ping An Bank Co Ltd,55101010,CN
CNE000000073,Jinke Property Group Co Ltd,60101010,CN
CNE0000000T2,China Vanke Co Ltd,60101010,CN
CNE000000123,Oceanwide Holdings Co Ltd,55601010,CN
CNE0000001D4,Gree Electric Appliances Inc of Zhuhai,52102030,CN
CNE0000001J1,Hengyi Petrochemical Co Ltd,51101010,CN
CNE000000206,Yango Group Co Ltd,60101010,CN
CNE000000230,Fuyao Glass Industry Group Co Ltd,53101020,CN
CNE000000255,China Reform Health Management and Services Group,52203040,CN
CNE0000002G5,Weifu High-Technology Group Co Ltd,53101020,CN
CNE0000002M3,CSG Holding Co Ltd,53203020,CN
CNE0000002Y8,Livzon Pharmaceutical Group Inc,56201040,CN
CNE000000388,Greenland Holdings Corp Ltd,60101010,CN
CNE0000003P4,Anxin Trust Co Ltd,55102020,CN
CNE000000438,Shanghai Waigaoqiao Free Trade Zone Group Co Ltd,52202010,CN
CNE0000004H9,Northeast Securities Co Ltd,55102010,CN
CNE0000004Z1,Oriental Pearl Group Co Ltd,53302030,CN
CNE000000529,Tongling Nonferrous Metals Group Co Ltd,51201080,CN
CNE000000578,Tunghsu Optoelectronic Technology Co Ltd,57104010,CN
CNE000000594,Shanghai Yuyuan Tourist Mart Group Co Ltd,60101010,CN
CNE0000005J2,Shanxi Meijin Energy Co Ltd,51201020,CN
CNE0000005Q7,Shenergy Co Ltd,59104010,CN
CNE0000005W5,Tahoe Group Co Ltd,60101010,CN
CNE000000644,China International Marine Containers Group Co Ltd,51302010,CN
CNE0000006Y9,Dong-E-E-Jiao Co Ltd,56201040,CN
CNE000000719,Jilin Aodong Pharmaceutical Group Co Ltd,56201040,CN
CNE000000750,Hubei Energy Group Co Ltd,59101020,CN
CNE0000007H2,Pangang Group Vanadium Titanium & Resources Co Ltd,51201020,CN
CNE0000007J8,Changchun High & New Technology Industries Group I,56201040,CN
CNE0000008K4,Sealand Securities Co Ltd,55102010,CN
CNE0000008L2,GF Securities Co Ltd,55102010,CN
CNE0000008S7,Shanghai AJ Group Co Ltd,55102020,CN
CNE0000008X7,Yunnan Baiyao Group Co Ltd,56201040,CN
CNE000000933,Shenzhen Energy Group Co Ltd,59101010,CN
CNE0000009B1,Bohai Leasing Co Ltd,55101050,CN
CNE0000009N6,China National Accord Medicines Corp Ltd,54301010,CN
CNE0000009Y3,Tsingtao Brewery Co Ltd,54101010,CN
CNE000000B42,China Enterprise Co Ltd,60101010,CN
CNE000000B83,Shanghai Tunnel Engineering Co Ltd,52201020,CN
CNE000000B91,Shanghai Mechanical & Electrical Industry Co Ltd,52102040,CN
CNE000000BB2,Sinopec Shanghai Petrochemical Co Ltd,50102030,CN
CNE000000BJ5,Grandjoy Holdings Group Co Ltd,60101010,CN
CNE000000BL1,Guangdong Hec Technology Holding Co Ltd,51201030,CN
CNE000000BQ0,Sichuan Chuantou Energy Co Ltd,59101010,CN
CNE000000BW8,Visual China Group Co Ltd,53202020,CN
CNE000000BX6,Tus Environmental Science and Technology Developme,52203010,CN
CNE000000C66,Shanghai Baosight Software Co Ltd,57201020,CN
CNE000000C74,Shanghai Lingang Holdings Co Ltd,60101010,CN
CNE000000C82,Shanghai Pharmaceuticals Holding Co Ltd,54301010,CN
CNE000000CG9,Haier Smart Home Co Ltd,53204030,CN
CNE000000CK1,Haitong Securities Co Ltd,55102010,CN
CNE000000DC6,Huaxin Cement Co Ltd,51202010,CN
CNE000000DD4,Maanshan Iron & Steel Co Ltd,51201020,CN
CNE000000DH5,Shanxi Xinghuacun Fen Wine Factory Co Ltd,54101020,CN
CNE000000DJ1,Ningbo Joyson Electronic Corp,53101020,CN
CNE000000F48,Hubei Biocause Pharmaceutical Co Ltd,55301030,CN
CNE000000FB3,Wanxiang Qianchao Co Ltd,53101020,CN
CNE000000FH0,XCMG Construction Machinery Co Ltd,52102020,CN
CNE000000FS7,Shenzhen Zhongjin Lingnan Nonfemet Co Ltd,51201050,CN
CNE000000FW9,Dr.Peng Telecom & Media Group Co Ltd,58401010,CN
CNE000000GF2,Luzhou Laojiao Co Ltd,54101020,CN
CNE000000GN6,Inner Mongolia MengDian HuaNeng Thermal Power Corp,59101010,CN
CNE000000GX5,Tangshan Jidong Cement Co Ltd,51202010,CN
CNE000000H20,HBIS Co Ltd,51201020,CN
CNE000000H87,Tonghua Dongbao Pharmaceutical Co Ltd,56202010,CN
CNE000000HH6,Shanghai Lujiazui Finance & Trade Zone Development,60101010,CN
CNE000000HK0,Jonjee Hi-tech Industrial and Commercial Holding C,54102020,CN
CNE000000HN4,Chengdu Xingrong Environment Co Ltd,59103010,CN
CNE000000HT1,Tianma Microelectronics Co Ltd,57104010,CN
CNE000000HW5,Guangdong Electric Power Development Co Ltd,59101010,CN
CNE000000J28,Dongfang Electric Corp Ltd,52102040,CN
CNE000000J93,China Aerospace Times Electronics Co Ltd,52101010,CN
CNE000000JK6,Hongfa Technology Co Ltd,57104010,CN
CNE000000JM2,SDIC Power Holdings Co Ltd,59101020,CN
CNE000000JP5,Inner Mongolia Yili Industrial Group Co Ltd,54102020,CN
CNE000000JW1,AECC Aviation Power Co Ltd,52101010,CN
CNE000000JX9,Shanghai Zhangjiang Hi-Tech Park Development Co Lt,60101010,CN
CNE000000KB3,Sanan Optoelectronics Co Ltd,57101010,CN
CNE000000KC1,AVIC Capital Co Ltd,55101050,CN
CNE000000KF4,Wuchan Zhongda Group Co Ltd,51201020,CN
CNE000000KT5,Financial Street Holdings Co Ltd,60101010,CN
CNE000000LP1,BAIC BluePark New Energy Technology Co Ltd,53101010,CN
CNE000000LY3,Liaoning Cheng Da Co Ltd,54301010,CN
CNE000000M15,HUAYU Automotive Systems Co Ltd,53101020,CN
CNE000000MD5,Anhui Gujing Distillery Co Ltd,54101020,CN
CNE000000MH6,Avic Shenyang Aircraft Co Ltd,57104010,CN
CNE000000MK0,Shanghai Jin Jiang International Hotels Co Ltd,53301010,CN
CNE000000MZ8,Top Choice Medical Investment Co Inc,56102010,CN
CNE000000N14,Chongqing Changan Automobile Co Ltd,53101010,CN
CNE000000NH4,Sichuan Swellfun Co Ltd,54101020,CN
CNE000000NJ0,Shandong Xinchao Energy Corp Ltd,60101010,CN
CNE000000NP7,Xinyu Iron & Steel Co Ltd,51201020,CN
CNE000000PC0,Gd Power Development Co Ltd,59101010,CN
CNE000000PY4,Zhengzhou Yutong Bus Co Ltd,53101010,CN
CNE000000Q11,SDIC Capital Co Ltd,55102010,CN
CNE000000Q29,China Meheco Group Co Ltd,54301010,CN
CNE000000Q94,China Resources Double-Crane Pharmaceutical Co Ltd,56201040,CN
CNE000000QF1,China Gezhouba Group Co Ltd,52201020,CN
CNE000000QG9,Xinxing Ductile Iron Pipes Co Ltd,51201020,CN
CNE000000QS4,Beijing New Building Materials Public Ltd Co,53203020,CN
CNE000000QZ9,Guoyuan Securities Co Ltd,55102010,CN
CNE000000R36,Chongqing Changan Automobile Co Ltd,53101010,CN
CNE000000R69,Beijing Tongrentang Co Ltd,56201040,CN
CNE000000RB8,Tbea Co Ltd,52102040,CN
CNE000000RF9,Avic XiAn Aircraft Industry Group Co Ltd,52101010,CN
CNE000000RL7,China Greatwall Technology Group Co Ltd,57106010,CN
CNE000000RM5,Aecc Aero Engine Control Co Ltd,52101010,CN
CNE000000S84,Beijing Yanjing Brewery Co Ltd,54101010,CN
CNE000000SH3,Changjiang Securities Co Ltd,55102010,CN
CNE000000SJ9,Shanghai Zhenhua Heavy Industries Co Ltd,52102020,CN
CNE000000SK7,Inner Mongolia Yitai Coal Co Ltd,50101010,CN
CNE000000SM3,China Spacesat Co Ltd,52101010,CN
CNE000000SQ4,Angang Steel Co Ltd,51201020,CN
CNE000000SS0,Shenzhen Overseas Chinese Town Co Ltd,53301040,CN
CNE000000SV4,Sinolink Securities Co Ltd,55102010,CN
CNE000000SW2,Qinghai Salt Lake Industry Co Ltd,51101020,CN
CNE000000T18,China Northern Rare Earth Group High-Tech Co Ltd,51201010,CN
CNE000000T59,Yantai Changyu Pioneer Wine Co Ltd,54101020,CN
CNE000000T75,Zhejiang Southeast Electric Power Co Ltd,59101010,CN
CNE000000TD0,CITIC Guoan Information Industry Co Ltd,53302020,CN
CNE000000TK5,ZTE Corp,57102010,CN
CNE000000TL3,Chongqing Brewery Co Ltd,54101010,CN
CNE000000TR0,China Eastern Airlines Corp Ltd,52406010,CN
CNE000000TY6,SAIC Motor Corp Ltd,53101010,CN
CNE000000V89,Shanghai International Airport Co Ltd,52407010,CN
CNE000000VB0,New Hope Liuhe Co Ltd,54102020,CN
CNE000000VK1,Shenzhen Airport Co Ltd,52407010,CN
CNE000000VQ8,Wuliangye Yibin Co Ltd,54101020,CN
CNE000000WF9,Beijing Tiantan Biological Products Corp Ltd,56201040,CN
CNE000000WL7,Xiamen C&D Inc,52202010,CN
CNE000000WM5,Shanxi Taigang Stainless Steel Co Ltd,51201020,CN
CNE000000WN3,Luxi Chemical Group Co Ltd,51101020,CN
CNE000000WQ6,Zhejiang Juhua Co Ltd,51101010,CN
CNE000000WR4,Shanghai Construction Group Co Ltd,52201020,CN
CNE000000WV6,Yanzhou Coal Mining Co Ltd,50101010,CN
CNE000000X38,Shanghai Fosun Pharmaceutical Group Co Ltd,56201040,CN
CNE000000XH3,Beijing Shunxin Agriculture Co Ltd,54101020,CN
CNE000000XL5,Shengyi Technology Co Ltd,57104010,CN
CNE000000XM3,Henan Shuanghui Investment & Development Co Ltd,54102020,CN
CNE000000XR2,Youngor Group Co Ltd,53202020,CN
CNE000000Y37,Jinyu Bio-Technology Co Ltd,56201040,CN
CNE000000YM1,China Jushi Co Ltd,51101030,CN
CNE000000ZH8,Xinhu Zhongbao Co Ltd,60101010,CN
CNE000001006,Hunan Valin Steel Co Ltd,51201020,CN
CNE0000010T1,Unisplendour Corp Ltd,57106010,CN
CNE000001139,Shandong Nanshan Aluminium Co Ltd,51201030,CN
CNE0000011B7,Shanghai Pudong Development Bank Co Ltd,55101010,CN
CNE0000011D3,Yunnan Tin Co Ltd,51201050,CN
CNE0000011K8,China Resources Sanjiu Medical & Pharmaceutical Co,56201040,CN
CNE0000011P7,Jiangsu Zhongnan Construction Group Co Ltd,60101010,CN
CNE0000011R3,Sinochem International Corp,52202010,CN
CNE0000011S1,Huadong Medicine Co Ltd,54301010,CN
CNE000001295,Beijing Capital Co Ltd,59103010,CN
CNE0000012G4,Guanghui Energy Co Ltd,60101010,CN
CNE0000012L4,Yintai Gold Co Ltd,51201080,CN
CNE0000012M2,Inspur Electronic Information Industry Co Ltd,57106010,CN
CNE0000012Q3,BTG Hotels Group Co Ltd,53301040,CN
CNE000001360,Yuan Longping High-tech Agriculture Co Ltd,54102010,CN
CNE0000013H0,Kaile Science and Technology Co Ltd Hubei,57102010,CN
CNE0000013N8,Shanghai International Port Group Co Ltd,52407020,CN
CNE0000013Y5,Shanxi Coking Coal Energy Group Co Ltd,50101010,CN
CNE0000014B1,Newland Digital Technology Co Ltd,57201010,CN
CNE0000014G0,Angel Yeast Co Ltd,54102020,CN
CNE0000014Q9,Nanjing Iron & Steel Co Ltd,51201020,CN
CNE0000014W7,Jiangsu Hengrui Medicine Co Ltd,56201040,CN
CNE000001527,Zoomlion Heavy Industry Science and Technology Co,52102020,CN
CNE000001576,China Grand Automotive Services Group Co Ltd,53101010,CN
CNE0000015R4,Baoshan Iron & Steel Co Ltd,51201020,CN
CNE0000015V6,Avicopter PLC,52101010,CN
CNE0000015Y0,China Minsheng Banking Corp Ltd,55101010,CN
CNE0000016H3,Hla Corp Ltd,53202020,CN
CNE0000016J9,Wanhua Chemical Group Co Ltd,51101010,CN
CNE0000016L5,BOE Technology Group Co Ltd,57104010,CN
CNE0000016P6,Southwest Securities Co Ltd,55102010,CN
CNE000001733,Guangzhou Baiyunshan Pharmaceutical Holdings Co Lt,56201040,CN
CNE000001782,Beijing Capital Development Co Ltd,60101010,CN
CNE000001790,Gemdale Corp,60101010,CN
CNE0000017B4,Sichuan Languang Development Co Ltd,60101010,CN
CNE0000017H1,Inner Mongolia BaoTou Steel Union Co Ltd,51201020,CN
CNE0000017K5,Shanghai Jahwa United Co Ltd,54201020,CN
CNE0000017M1,Kangmei Pharmaceutical Co Ltd,56201040,CN
CNE0000017Y6,Yonyou Network Technology Co Ltd,57201020,CN
CNE0000017Z3,China Railway Hi-tech Industry Corp Ltd,52201020,CN
CNE000001816,Joincare Pharmaceutical Group Industry Co Ltd,56201040,CN
CNE0000018C0,China Avionics Systems Co Ltd,52101010,CN
CNE0000018G1,China Petroleum & Chemical Corp,50102030,CN
CNE0000018P2,Fiberhome Telecommunication Technologies Co Ltd,57102010,CN
CNE0000018R8,Kweichow Moutai Co Ltd,54101020,CN
CNE0000018V0,Hengli Petrochemical Co Ltd,51101010,CN
CNE0000018X6,Hubei Jumpcan Pharmaceutical Co Ltd,56201040,CN
CNE000001998,Huaneng Power International Inc,59101020,CN
CNE0000019B0,Shanying International Holdings Co Ltd,51301020,CN
CNE0000019P0,Jiangxi Copper Co Ltd,51201050,CN
CNE0000019T2,Offshore Oil Engineering Co Ltd,50103020,CN
CNE0000019V8,Anhui Conch Cement Co Ltd,51202010,CN
CNE0000019X4,Chinese Universe Publishing and Media Group Co Ltd,53302040,CN
CNE0000019Z9,Heilongjiang Agriculture Co Ltd,54102010,CN
CNE000001B33,China Merchants Bank Co Ltd,55101010,CN
CNE000001B66,Jiangsu Yangnong Chemical Co Ltd,51101020,CN
CNE000001B90,Tiandi Science & Technology Co Ltd,52102010,CN
CNE000001BB0,China National Software & Service Co Ltd,57201020,CN
CNE000001BC8,Zhejiang China Commodities City Group Co Ltd,53402010,CN
CNE000001BD6,COSCO Shipping Energy Transportation Co Ltd,52405020,CN
CNE000001BM7,Shandong Hualu Hengsheng Chemical Co Ltd,51101090,CN
CNE000001C81,Tasly Pharmaceutical Group Co Ltd,56201040,CN
CNE000001CC6,FangDa Carbon New Material Co Ltd,52102030,CN
CNE000001CS2,China United Network Communications Ltd,58401010,CN
CNE000001CW4,Jiangsu Zhongtian Technology Co Ltd,52102030,CN
CNE000001D15,Xiamen Tungsten Co Ltd,51201050,CN
CNE000001D56,China National Medicines Corp Ltd,54301010,CN
CNE000001DB6,CITIC Securities Co Ltd,55102010,CN
CNE000001DL5,Zhejiang Huahai Pharmaceutical Co Ltd,56201040,CN
CNE000001DN1,Hangzhou Silan Microelectronics Co Ltd,57101010,CN
CNE000001DX0,Guangzhou Baiyun International Airport Co Ltd,52407010,CN
CNE000001DZ5,Shenghe Resources Holding Co Ltd,51201010,CN
CNE000001F05,JCET Group Co Ltd,57101010,CN
CNE000001F21,Zhangzhou Pientzehuang Pharmaceutical Ltd,56201040,CN
